,Country,Year,variable,value
732,BS,1985,Male 0-4,0.0
733,BS,1986,Male 0-4,0.0
734,BS,1987,Male 0-4,0.0
735,BS,1988,Male 0-4,0.0
736,BS,1989,Male 0-4,0.0
737,BS,1990,Male 0-4,0.0
738,BS,1991,Male 0-4,0.0
739,BS,1992,Male 0-4,0.0
740,BS,1993,Male 0-4,0.0
741,BS,1994,Male 0-4,0.0
742,BS,1995,Male 0-4,0.0
743,BS,1996,Male 0-4,0.0
744,BS,1997,Male 0-4,0.0
745,BS,1998,Male 0-4,0.0
746,BS,1999,Male 0-4,0.0
747,BS,2000,Male 0-4,0.0
748,BS,2001,Male 0-4,0.0
749,BS,2002,Male 0-4,0.0
750,BS,2003,Male 0-4,0.0
751,BS,2004,Male 0-4,0.0
752,BS,2006,Male 0-4,0.0
753,BS,2007,Male 0-4,0.0
754,BS,2008,Male 0-4,0.0
755,BT,1980,Male 0-4,0.0
756,BT,1981,Male 0-4,0.0
757,BT,1982,Male 0-4,0.0
758,BT,1983,Male 0-4,0.0
759,BT,1984,Male 0-4,0.0
760,BT,1985,Male 0-4,0.0
761,BT,1986,Male 0-4,0.0
762,BT,1987,Male 0-4,0.0
763,BT,1988,Male 0-4,0.0
764,BT,1989,Male 0-4,0.0
765,BT,1990,Male 0-4,0.0
766,BT,1991,Male 0-4,0.0
767,BT,1992,Male 0-4,0.0
768,BT,1993,Male 0-4,0.0
769,BT,1994,Male 0-4,0.0
770,BT,1995,Male 0-4,0.0
771,BT,1996,Male 0-4,0.0
772,BT,1997,Male 0-4,0.0
773,BT,1998,Male 0-4,0.0
774,BT,1999,Male 0-4,0.0
775,BT,2000,Male 0-4,0.0
776,BT,2001,Male 0-4,0.0
777,BT,2002,Male 0-4,0.0
778,BT,2003,Male 0-4,0.0
779,BT,2004,Male 0-4,0.0
780,BT,2005,Male 0-4,0.0
781,BT,2006,Male 0-4,0.0
782,BT,2007,Male 0-4,0.0
783,BT,2008,Male 0-4,0.0
784,BW,1980,Male 0-4,0.0
785,BW,1981,Male 0-4,0.0
786,BW,1982,Male 0-4,0.0
787,BW,1983,Male 0-4,0.0
788,BW,1984,Male 0-4,0.0
789,BW,1985,Male 0-4,0.0
790,BW,1986,Male 0-4,0.0
791,BW,1987,Male 0-4,0.0
792,BW,1988,Male 0-4,0.0
793,BW,1989,Male 0-4,0.0
794,BW,1990,Male 0-4,0.0
795,BW,1991,Male 0-4,0.0
796,BW,1992,Male 0-4,0.0
797,BW,1993,Male 0-4,0.0
798,BW,1994,Male 0-4,0.0
799,BW,1995,Male 0-4,0.0
800,BW,1996,Male 0-4,0.0
801,BW,1997,Male 0-4,0.0
802,BW,1998,Male 0-4,0.0
803,BW,1999,Male 0-4,0.0
804,BW,2000,Male 0-4,0.0
805,BW,2001,Male 0-4,0.0
806,BW,2002,Male 0-4,0.0
807,BW,2003,Male 0-4,0.0
808,BW,2004,Male 0-4,0.0
809,BW,2005,Male 0-4,0.0
810,BW,2006,Male 0-4,0.0
811,BW,2007,Male 0-4,0.0
812,BW,2008,Male 0-4,4.0
813,BY,1980,Male 0-4,0.0
814,BY,1981,Male 0-4,0.0
815,BY,1982,Male 0-4,0.0
816,BY,1983,Male 0-4,0.0
817,BY,1984,Male 0-4,0.0
818,BY,1985,Male 0-4,0.0
819,BY,1986,Male 0-4,0.0
820,BY,1987,Male 0-4,0.0
821,BY,1988,Male 0-4,0.0
822,BY,1989,Male 0-4,0.0
823,BY,1990,Male 0-4,0.0
824,BY,1991,Male 0-4,0.0
825,BY,1992,Male 0-4,0.0
826,BY,1993,Male 0-4,0.0
827,BY,1994,Male 0-4,0.0
828,BY,1995,Male 0-4,0.0
829,BY,1996,Male 0-4,0.0
830,BY,1997,Male 0-4,0.0
831,BY,1998,Male 0-4,0.0
832,BY,1999,Male 0-4,0.0
833,BY,2000,Male 0-4,0.0
834,BY,2001,Male 0-4,0.0
835,BY,2002,Male 0-4,0.0
836,BY,2003,Male 0-4,0.0
837,BY,2004,Male 0-4,0.0
838,BY,2005,Male 0-4,0.0
839,BY,2006,Male 0-4,0.0
840,BY,2007,Male 0-4,0.0
841,BY,2008,Male 0-4,0.0
842,BZ,1980,Male 0-4,0.0
843,BZ,1981,Male 0-4,0.0
844,BZ,1982,Male 0-4,0.0
845,BZ,1983,Male 0-4,0.0
846,BZ,1984,Male 0-4,0.0
847,BZ,1985,Male 0-4,0.0
848,BZ,1986,Male 0-4,0.0
849,BZ,1987,Male 0-4,0.0
850,BZ,1988,Male 0-4,0.0
851,BZ,1989,Male 0-4,0.0
852,BZ,1990,Male 0-4,0.0
853,BZ,1991,Male 0-4,0.0
854,BZ,1992,Male 0-4,0.0
855,BZ,1993,Male 0-4,0.0
856,BZ,1994,Male 0-4,0.0
857,BZ,1995,Male 0-4,0.0
858,BZ,1996,Male 0-4,0.0
859,BZ,1997,Male 0-4,0.0
860,BZ,1998,Male 0-4,0.0
861,BZ,1999,Male 0-4,0.0
862,BZ,2000,Male 0-4,0.0
863,BZ,2001,Male 0-4,0.0
864,BZ,2002,Male 0-4,0.0
865,BZ,2003,Male 0-4,0.0
866,BZ,2004,Male 0-4,0.0
867,BZ,2005,Male 0-4,0.0
868,BZ,2006,Male 0-4,0.0
869,BZ,2007,Male 0-4,1.0
870,BZ,2008,Male 0-4,0.0
871,CA,1980,Male 0-4,0.0
872,CA,1981,Male 0-4,0.0
873,CA,1982,Male 0-4,0.0
874,CA,1983,Male 0-4,0.0
875,CA,1984,Male 0-4,0.0
876,CA,1985,Male 0-4,0.0
877,CA,1986,Male 0-4,0.0
878,CA,1987,Male 0-4,0.0
879,CA,1988,Male 0-4,0.0
880,CA,1989,Male 0-4,0.0
881,CA,1990,Male 0-4,0.0
882,CA,1991,Male 0-4,0.0
883,CA,1992,Male 0-4,0.0
884,CA,1993,Male 0-4,0.0
885,CA,1994,Male 0-4,0.0
886,CA,1995,Male 0-4,0.0
887,CA,1996,Male 0-4,0.0
888,CA,1997,Male 0-4,0.0
889,CA,1998,Male 0-4,0.0
890,CA,1999,Male 0-4,0.0
891,CA,2000,Male 0-4,0.0
892,CA,2001,Male 0-4,0.0
893,CA,2002,Male 0-4,0.0
894,CA,2003,Male 0-4,0.0
895,CA,2004,Male 0-4,0.0
896,CA,2005,Male 0-4,0.0
897,CA,2006,Male 0-4,1.0
898,CA,2007,Male 0-4,4.0
899,CA,2008,Male 0-4,0.0
900,CD,1980,Male 0-4,0.0
901,CD,1981,Male 0-4,0.0
902,CD,1982,Male 0-4,0.0
903,CD,1983,Male 0-4,0.0
904,CD,1984,Male 0-4,0.0
905,CD,1985,Male 0-4,0.0
906,CD,1986,Male 0-4,0.0
907,CD,1987,Male 0-4,0.0
908,CD,1988,Male 0-4,0.0
909,CD,1989,Male 0-4,0.0
910,CD,1990,Male 0-4,0.0
911,CD,1991,Male 0-4,0.0
912,CD,1992,Male 0-4,0.0
913,CD,1993,Male 0-4,0.0
914,CD,1994,Male 0-4,0.0
915,CD,1995,Male 0-4,0.0
916,CD,1996,Male 0-4,0.0
917,CD,1997,Male 0-4,0.0
918,CD,1998,Male 0-4,0.0
919,CD,1999,Male 0-4,0.0
920,CD,2000,Male 0-4,0.0
921,CD,2001,Male 0-4,0.0
922,CD,2002,Male 0-4,0.0
923,CD,2003,Male 0-4,0.0
924,CD,2004,Male 0-4,0.0
925,CD,2005,Male 0-4,0.0
926,CD,2006,Male 0-4,0.0
927,CD,2007,Male 0-4,0.0
928,CD,2008,Male 0-4,0.0
929,CF,1980,Male 0-4,0.0
930,CF,1981,Male 0-4,0.0
931,CF,1982,Male 0-4,0.0
932,CF,1983,Male 0-4,0.0
933,CF,1984,Male 0-4,0.0
934,CF,1985,Male 0-4,0.0
935,CF,1986,Male 0-4,0.0
936,CF,1987,Male 0-4,0.0
937,CF,1988,Male 0-4,0.0
938,CF,1989,Male 0-4,0.0
939,CF,1990,Male 0-4,0.0
940,CF,1991,Male 0-4,0.0
941,CF,1995,Male 0-4,0.0
942,CF,1996,Male 0-4,0.0
943,CF,1997,Male 0-4,0.0
944,CF,1998,Male 0-4,0.0
945,CF,1999,Male 0-4,0.0
946,CF,2000,Male 0-4,0.0
947,CF,2001,Male 0-4,0.0
948,CF,2002,Male 0-4,0.0
949,CF,2003,Male 0-4,0.0
950,CF,2004,Male 0-4,0.0
951,CF,2005,Male 0-4,0.0
952,CF,2006,Male 0-4,0.0
953,CF,2007,Male 0-4,0.0
954,CF,2008,Male 0-4,0.0
955,CG,1980,Male 0-4,0.0
956,CG,1981,Male 0-4,0.0
957,CG,1982,Male 0-4,0.0
958,CG,1983,Male 0-4,0.0
959,CG,1984,Male 0-4,0.0
960,CG,1985,Male 0-4,0.0
961,CG,1986,Male 0-4,0.0
962,CG,1987,Male 0-4,0.0
963,CG,1988,Male 0-4,0.0
964,CG,1989,Male 0-4,0.0
965,CG,1990,Male 0-4,0.0
966,CG,1991,Male 0-4,0.0
967,CG,1992,Male 0-4,0.0
968,CG,1993,Male 0-4,0.0
969,CG,1994,Male 0-4,0.0
970,CG,1995,Male 0-4,0.0
971,CG,1996,Male 0-4,0.0
972,CG,1997,Male 0-4,0.0
973,CG,1998,Male 0-4,0.0
974,CG,1999,Male 0-4,0.0
975,CG,2000,Male 0-4,0.0
976,CG,2001,Male 0-4,0.0
977,CG,2002,Male 0-4,0.0
978,CG,2003,Male 0-4,0.0
979,CG,2004,Male 0-4,0.0
980,CG,2005,Male 0-4,0.0
981,CG,2006,Male 0-4,0.0
982,CG,2007,Male 0-4,0.0
983,CG,2008,Male 0-4,0.0
984,CH,1980,Male 0-4,0.0
985,CH,1981,Male 0-4,0.0
986,CH,1982,Male 0-4,0.0
987,CH,1983,Male 0-4,0.0
988,CH,1984,Male 0-4,0.0
989,CH,1985,Male 0-4,0.0
990,CH,1986,Male 0-4,0.0
991,CH,1987,Male 0-4,0.0
992,CH,1988,Male 0-4,0.0
993,CH,1989,Male 0-4,0.0
994,CH,1990,Male 0-4,0.0
995,CH,1991,Male 0-4,0.0
996,CH,1992,Male 0-4,0.0
997,CH,1993,Male 0-4,0.0
998,CH,1994,Male 0-4,0.0
999,CH,1995,Male 0-4,0.0
1000,CH,1996,Male 0-4,0.0
1001,CH,1997,Male 0-4,0.0
1002,CH,1998,Male 0-4,0.0
1003,CH,1999,Male 0-4,0.0
1004,CH,2000,Male 0-4,0.0
1005,CH,2001,Male 0-4,0.0
1006,CH,2002,Male 0-4,0.0
1007,CH,2003,Male 0-4,0.0
1008,CH,2004,Male 0-4,0.0
1009,CH,2005,Male 0-4,0.0
1010,CH,2006,Male 0-4,0.0
1011,CH,2007,Male 0-4,0.0
1012,CH,2008,Male 0-4,0.0
1013,CI,1980,Male 0-4,0.0
1014,CI,1981,Male 0-4,0.0
1015,CI,1982,Male 0-4,0.0
1016,CI,1983,Male 0-4,0.0
1017,CI,1984,Male 0-4,0.0
1018,CI,1985,Male 0-4,0.0
1019,CI,1986,Male 0-4,0.0
1020,CI,1987,Male 0-4,0.0
1021,CI,1988,Male 0-4,0.0
1022,CI,1989,Male 0-4,0.0
1023,CI,1990,Male 0-4,0.0
1024,CI,1991,Male 0-4,0.0
1025,CI,1992,Male 0-4,0.0
1026,CI,1993,Male 0-4,0.0
1027,CI,1994,Male 0-4,0.0
1028,CI,1995,Male 0-4,0.0
1029,CI,1996,Male 0-4,0.0
1030,CI,1997,Male 0-4,0.0
1031,CI,1998,Male 0-4,0.0
1032,CI,1999,Male 0-4,0.0
1033,CI,2000,Male 0-4,0.0
1034,CI,2001,Male 0-4,0.0
1035,CI,2002,Male 0-4,0.0
1036,CI,2003,Male 0-4,0.0
1037,CI,2004,Male 0-4,0.0
1038,CI,2005,Male 0-4,0.0
1039,CI,2006,Male 0-4,0.0
1040,CI,2007,Male 0-4,0.0
1041,CI,2008,Male 0-4,0.0
1042,CK,1980,Male 0-4,0.0
1043,CK,1981,Male 0-4,0.0
1044,CK,1982,Male 0-4,0.0
1045,CK,1983,Male 0-4,0.0
1046,CK,1984,Male 0-4,0.0
1047,CK,1985,Male 0-4,0.0
1048,CK,1986,Male 0-4,0.0
1049,CK,1987,Male 0-4,0.0
1050,CK,1988,Male 0-4,0.0
1051,CK,1989,Male 0-4,0.0
1052,CK,1990,Male 0-4,0.0
1053,CK,1991,Male 0-4,0.0
1054,CK,1992,Male 0-4,0.0
1055,CK,1993,Male 0-4,0.0
1056,CK,1994,Male 0-4,0.0
1057,CK,1995,Male 0-4,0.0
1058,CK,1996,Male 0-4,0.0
1059,CK,1997,Male 0-4,0.0
1060,CK,1998,Male 0-4,0.0
1061,CK,1999,Male 0-4,0.0
1062,CK,2000,Male 0-4,0.0
1063,CK,2001,Male 0-4,0.0
1064,CK,2002,Male 0-4,0.0
1065,CK,2003,Male 0-4,0.0
1066,CK,2004,Male 0-4,0.0
1067,CK,2005,Male 0-4,0.0
1068,CK,2006,Male 0-4,0.0
1069,CK,2007,Male 0-4,0.0
1070,CK,2008,Male 0-4,0.0
1071,CL,1980,Male 0-4,0.0
1072,CL,1981,Male 0-4,0.0
1073,CL,1982,Male 0-4,0.0
1074,CL,1983,Male 0-4,0.0
1075,CL,1984,Male 0-4,0.0
1076,CL,1985,Male 0-4,0.0
1077,CL,1986,Male 0-4,0.0
1078,CL,1987,Male 0-4,0.0
1079,CL,1988,Male 0-4,0.0
1080,CL,1989,Male 0-4,0.0
1081,CL,1990,Male 0-4,0.0
1082,CL,1991,Male 0-4,0.0
1083,CL,1992,Male 0-4,0.0
1084,CL,1993,Male 0-4,0.0
1085,CL,1994,Male 0-4,0.0
1086,CL,1995,Male 0-4,0.0
1087,CL,1996,Male 0-4,0.0
1088,CL,1997,Male 0-4,0.0
1089,CL,1998,Male 0-4,0.0
1090,CL,1999,Male 0-4,0.0
1091,CL,2000,Male 0-4,0.0
1092,CL,2001,Male 0-4,0.0
1093,CL,2002,Male 0-4,0.0
1094,CL,2003,Male 0-4,0.0
1095,CL,2004,Male 0-4,0.0
1096,CL,2005,Male 0-4,0.0
1097,CL,2006,Male 0-4,5.0
1098,CL,2007,Male 0-4,0.0
1099,CL,2008,Male 0-4,1.0
1100,CM,1980,Male 0-4,0.0
1101,CM,1981,Male 0-4,0.0
1102,CM,1982,Male 0-4,0.0
1103,CM,1983,Male 0-4,0.0
1104,CM,1984,Male 0-4,0.0
1105,CM,1985,Male 0-4,0.0
1106,CM,1986,Male 0-4,0.0
1107,CM,1987,Male 0-4,0.0
1108,CM,1988,Male 0-4,0.0
1109,CM,1989,Male 0-4,0.0
1110,CM,1990,Male 0-4,0.0
1111,CM,1991,Male 0-4,0.0
1112,CM,1992,Male 0-4,0.0
1113,CM,1993,Male 0-4,0.0
1114,CM,1994,Male 0-4,0.0
1115,CM,1995,Male 0-4,0.0
1116,CM,1996,Male 0-4,0.0
1117,CM,1997,Male 0-4,0.0
1118,CM,1998,Male 0-4,0.0
1119,CM,1999,Male 0-4,0.0
1120,CM,2000,Male 0-4,0.0
1121,CM,2001,Male 0-4,0.0
1122,CM,2002,Male 0-4,0.0
1123,CM,2003,Male 0-4,0.0
1124,CM,2004,Male 0-4,0.0
1125,CM,2005,Male 0-4,0.0
1126,CM,2006,Male 0-4,0.0
1127,CM,2007,Male 0-4,0.0
1128,CM,2008,Male 0-4,0.0
1129,CN,1982,Male 0-4,0.0
1130,CN,1983,Male 0-4,0.0
1131,CN,1984,Male 0-4,0.0
1132,CN,1985,Male 0-4,0.0
1133,CN,1986,Male 0-4,0.0
1134,CN,1987,Male 0-4,0.0
1135,CN,1988,Male 0-4,0.0
1136,CN,1989,Male 0-4,0.0
1137,CN,1990,Male 0-4,0.0
1138,CN,1991,Male 0-4,0.0
1139,CN,1992,Male 0-4,0.0
1140,CN,1993,Male 0-4,0.0
1141,CN,1994,Male 0-4,0.0
1142,CN,1995,Male 0-4,0.0
1143,CN,1996,Male 0-4,0.0
1144,CN,1997,Male 0-4,0.0
1145,CN,1998,Male 0-4,0.0
1146,CN,1999,Male 0-4,0.0
1147,CN,2000,Male 0-4,0.0
1148,CN,2001,Male 0-4,0.0
1149,CN,2002,Male 0-4,0.0
1150,CN,2003,Male 0-4,0.0
1151,CN,2004,Male 0-4,0.0
1152,CN,2005,Male 0-4,0.0
1153,CN,2006,Male 0-4,0.0
1154,CN,2007,Male 0-4,0.0
1155,CN,2008,Male 0-4,0.0
1156,CO,1980,Male 0-4,0.0
1157,CO,1981,Male 0-4,0.0
1158,CO,1982,Male 0-4,0.0
1159,CO,1983,Male 0-4,0.0
1160,CO,1984,Male 0-4,0.0
1161,CO,1985,Male 0-4,0.0
1162,CO,1986,Male 0-4,0.0
1163,CO,1987,Male 0-4,0.0
1164,CO,1988,Male 0-4,0.0
1165,CO,1989,Male 0-4,0.0
1166,CO,1990,Male 0-4,0.0
1167,CO,1991,Male 0-4,0.0
1168,CO,1992,Male 0-4,0.0
1169,CO,1993,Male 0-4,0.0
1170,CO,1994,Male 0-4,0.0
1171,CO,1995,Male 0-4,0.0
1172,CO,1996,Male 0-4,0.0
1173,CO,1997,Male 0-4,0.0
1174,CO,1998,Male 0-4,0.0
1175,CO,1999,Male 0-4,0.0
1176,CO,2000,Male 0-4,0.0
1177,CO,2001,Male 0-4,0.0
1178,CO,2002,Male 0-4,0.0
1179,CO,2003,Male 0-4,0.0
1180,CO,2004,Male 0-4,0.0
1181,CO,2005,Male 0-4,0.0
1182,CO,2006,Male 0-4,0.0
1183,CO,2007,Male 0-4,0.0
1184,CO,2008,Male 0-4,0.0
1185,CR,1980,Male 0-4,0.0
1186,CR,1981,Male 0-4,0.0
1187,CR,1982,Male 0-4,0.0
1188,CR,1983,Male 0-4,0.0
1189,CR,1984,Male 0-4,0.0
1190,CR,1985,Male 0-4,0.0
1191,CR,1986,Male 0-4,0.0
1192,CR,1987,Male 0-4,0.0
1193,CR,1988,Male 0-4,0.0
1194,CR,1989,Male 0-4,0.0
1195,CR,1990,Male 0-4,0.0
1196,CR,1991,Male 0-4,0.0
1197,CR,1992,Male 0-4,0.0
1198,CR,1993,Male 0-4,0.0
1199,CR,1994,Male 0-4,0.0
1200,CR,1995,Male 0-4,0.0
1201,CR,1996,Male 0-4,0.0
1202,CR,1997,Male 0-4,0.0
1203,CR,1998,Male 0-4,0.0
1204,CR,1999,Male 0-4,0.0
1205,CR,2000,Male 0-4,0.0
1206,CR,2001,Male 0-4,0.0
1207,CR,2002,Male 0-4,0.0
1208,CR,2003,Male 0-4,0.0
1209,CR,2004,Male 0-4,0.0
1210,CR,2005,Male 0-4,0.0
1211,CR,2006,Male 0-4,0.0
1212,CR,2007,Male 0-4,0.0
1213,CR,2008,Male 0-4,0.0
1214,CU,1980,Male 0-4,0.0
1215,CU,1981,Male 0-4,0.0
1216,CU,1982,Male 0-4,0.0
1217,CU,1983,Male 0-4,0.0
1218,CU,1984,Male 0-4,0.0
1219,CU,1985,Male 0-4,0.0
1220,CU,1986,Male 0-4,0.0
1221,CU,1987,Male 0-4,0.0
1222,CU,1988,Male 0-4,0.0
1223,CU,1989,Male 0-4,0.0
1224,CU,1990,Male 0-4,0.0
1225,CU,1991,Male 0-4,0.0
1226,CU,1992,Male 0-4,0.0
1227,CU,1993,Male 0-4,0.0
1228,CU,1994,Male 0-4,0.0
1229,CU,1995,Male 0-4,0.0
1230,CU,1996,Male 0-4,0.0
1231,CU,1997,Male 0-4,0.0
1232,CU,1998,Male 0-4,0.0
1233,CU,1999,Male 0-4,0.0
1234,CU,2000,Male 0-4,0.0
1235,CU,2001,Male 0-4,0.0
1236,CU,2002,Male 0-4,0.0
1237,CU,2003,Male 0-4,0.0
1238,CU,2004,Male 0-4,0.0
1239,CU,2005,Male 0-4,0.0
1240,CU,2006,Male 0-4,0.0
1241,CU,2007,Male 0-4,0.0
1242,CU,2008,Male 0-4,0.0
1243,CV,1980,Male 0-4,0.0
1244,CV,1981,Male 0-4,0.0
1245,CV,1982,Male 0-4,0.0
1246,CV,1983,Male 0-4,0.0
1247,CV,1984,Male 0-4,0.0
1248,CV,1985,Male 0-4,0.0
1249,CV,1987,Male 0-4,0.0
1250,CV,1988,Male 0-4,0.0
1251,CV,1989,Male 0-4,0.0
1252,CV,1990,Male 0-4,0.0
1253,CV,1995,Male 0-4,0.0
1254,CV,1996,Male 0-4,0.0
1255,CV,1997,Male 0-4,0.0
1256,CV,1998,Male 0-4,0.0
1257,CV,2000,Male 0-4,0.0
1258,CV,2001,Male 0-4,0.0
1259,CV,2002,Male 0-4,0.0
1260,CV,2003,Male 0-4,0.0
1261,CV,2004,Male 0-4,0.0
1262,CV,2005,Male 0-4,0.0
1263,CV,2006,Male 0-4,0.0
1264,CV,2007,Male 0-4,0.0
1265,CV,2008,Male 0-4,0.0
1266,CY,1980,Male 0-4,0.0
1267,CY,1981,Male 0-4,0.0
1268,CY,1982,Male 0-4,0.0
1269,CY,1983,Male 0-4,0.0
1270,CY,1984,Male 0-4,0.0
1271,CY,1985,Male 0-4,0.0
1272,CY,1986,Male 0-4,0.0
1273,CY,1987,Male 0-4,0.0
1274,CY,1988,Male 0-4,0.0
1275,CY,1989,Male 0-4,0.0
1276,CY,1990,Male 0-4,0.0
1277,CY,1991,Male 0-4,0.0
1278,CY,1992,Male 0-4,0.0
1279,CY,1993,Male 0-4,0.0
1280,CY,1994,Male 0-4,0.0
1281,CY,1995,Male 0-4,0.0
1282,CY,1996,Male 0-4,0.0
1283,CY,1997,Male 0-4,0.0
1284,CY,1998,Male 0-4,0.0
1285,CY,1999,Male 0-4,0.0
1286,CY,2000,Male 0-4,0.0
1287,CY,2001,Male 0-4,0.0
1288,CY,2002,Male 0-4,0.0
1289,CY,2003,Male 0-4,0.0
1290,CY,2004,Male 0-4,0.0
1291,CY,2005,Male 0-4,0.0
1292,CY,2006,Male 0-4,0.0
1293,CY,2007,Male 0-4,0.0
1294,CY,2008,Male 0-4,0.0
1295,CZ,1980,Male 0-4,0.0
1296,CZ,1981,Male 0-4,0.0
1297,CZ,1982,Male 0-4,0.0
1298,CZ,1983,Male 0-4,0.0
1299,CZ,1984,Male 0-4,0.0
1300,CZ,1985,Male 0-4,0.0
1301,CZ,1986,Male 0-4,0.0
1302,CZ,1987,Male 0-4,0.0
1303,CZ,1988,Male 0-4,0.0
1304,CZ,1989,Male 0-4,0.0
1305,CZ,1990,Male 0-4,0.0
1306,CZ,1991,Male 0-4,0.0
1307,CZ,1992,Male 0-4,0.0
1308,CZ,1993,Male 0-4,0.0
1309,CZ,1994,Male 0-4,0.0
1310,CZ,1995,Male 0-4,0.0
1311,CZ,1996,Male 0-4,0.0
1312,CZ,1997,Male 0-4,0.0
1313,CZ,1998,Male 0-4,0.0
1314,CZ,1999,Male 0-4,0.0
1315,CZ,2000,Male 0-4,0.0
1316,CZ,2001,Male 0-4,0.0
1317,CZ,2002,Male 0-4,0.0
1318,CZ,2003,Male 0-4,0.0
1319,CZ,2004,Male 0-4,0.0
1320,CZ,2005,Male 0-4,0.0
1321,CZ,2006,Male 0-4,0.0
1322,CZ,2007,Male 0-4,0.0
1323,CZ,2008,Male 0-4,0.0
1324,DE,1980,Male 0-4,0.0
1325,DE,1981,Male 0-4,0.0
1326,DE,1982,Male 0-4,0.0
1327,DE,1983,Male 0-4,0.0
1328,DE,1984,Male 0-4,0.0
1329,DE,1985,Male 0-4,0.0
1330,DE,1986,Male 0-4,0.0
1331,DE,1987,Male 0-4,0.0
1332,DE,1988,Male 0-4,0.0
1333,DE,1989,Male 0-4,0.0
1334,DE,1990,Male 0-4,0.0
1335,DE,1991,Male 0-4,0.0
1336,DE,1992,Male 0-4,0.0
1337,DE,1993,Male 0-4,0.0
1338,DE,1994,Male 0-4,0.0
1339,DE,1995,Male 0-4,0.0
1340,DE,1996,Male 0-4,0.0
1341,DE,1997,Male 0-4,0.0
1342,DE,1998,Male 0-4,0.0
1343,DE,1999,Male 0-4,0.0
1344,DE,2000,Male 0-4,0.0
1345,DE,2001,Male 0-4,0.0
1346,DE,2002,Male 0-4,0.0
1347,DE,2003,Male 0-4,0.0
1348,DE,2004,Male 0-4,0.0
1349,DE,2005,Male 0-4,2.0
1350,DE,2006,Male 0-4,0.0
1351,DE,2007,Male 0-4,0.0
1352,DE,2008,Male 0-4,0.0
1353,DJ,1981,Male 0-4,0.0
1354,DJ,1982,Male 0-4,0.0
1355,DJ,1984,Male 0-4,0.0
1356,DJ,1985,Male 0-4,0.0
1357,DJ,1986,Male 0-4,0.0
1358,DJ,1987,Male 0-4,0.0
1359,DJ,1988,Male 0-4,0.0
1360,DJ,1989,Male 0-4,0.0
1361,DJ,1990,Male 0-4,0.0
1362,DJ,1991,Male 0-4,0.0
1363,DJ,1992,Male 0-4,0.0
1364,DJ,1993,Male 0-4,0.0
1365,DJ,1994,Male 0-4,0.0
1366,DJ,1995,Male 0-4,0.0
1367,DJ,1996,Male 0-4,0.0
1368,DJ,1997,Male 0-4,0.0
1369,DJ,1998,Male 0-4,0.0
1370,DJ,1999,Male 0-4,0.0
1371,DJ,2000,Male 0-4,0.0
1372,DJ,2001,Male 0-4,0.0
1373,DJ,2002,Male 0-4,0.0
1374,DJ,2003,Male 0-4,0.0
1375,DJ,2004,Male 0-4,0.0
1376,DJ,2005,Male 0-4,0.0
1377,DJ,2006,Male 0-4,0.0
1378,DJ,2007,Male 0-4,4.0
1379,DJ,2008,Male 0-4,0.0
1380,DK,1980,Male 0-4,0.0
1381,DK,1981,Male 0-4,0.0
1382,DK,1982,Male 0-4,0.0
1383,DK,1983,Male 0-4,0.0
1384,DK,1984,Male 0-4,0.0
1385,DK,1985,Male 0-4,0.0
1386,DK,1986,Male 0-4,0.0
1387,DK,1987,Male 0-4,0.0
1388,DK,1988,Male 0-4,0.0
1389,DK,1989,Male 0-4,0.0
1390,DK,1990,Male 0-4,0.0
1391,DK,1991,Male 0-4,0.0
1392,DK,1992,Male 0-4,0.0
1393,DK,1993,Male 0-4,0.0
1394,DK,1994,Male 0-4,0.0
1395,DK,1995,Male 0-4,0.0
1396,DK,1996,Male 0-4,0.0
1397,DK,1997,Male 0-4,0.0
1398,DK,1998,Male 0-4,0.0
1399,DK,1999,Male 0-4,0.0
1400,DK,2000,Male 0-4,0.0
1401,DK,2001,Male 0-4,0.0
1402,DK,2002,Male 0-4,0.0
1403,DK,2003,Male 0-4,0.0
1404,DK,2004,Male 0-4,0.0
1405,DK,2005,Male 0-4,0.0
1406,DK,2006,Male 0-4,0.0
1407,DK,2007,Male 0-4,0.0
1408,DK,2008,Male 0-4,0.0
1409,DM,1980,Male 0-4,0.0
1410,DM,1981,Male 0-4,0.0
1411,DM,1982,Male 0-4,0.0
1412,DM,1983,Male 0-4,0.0
1413,DM,1984,Male 0-4,0.0
1414,DM,1985,Male 0-4,0.0
1415,DM,1986,Male 0-4,0.0
1416,DM,1987,Male 0-4,0.0
1417,DM,1988,Male 0-4,0.0
1418,DM,1989,Male 0-4,0.0
1419,DM,1990,Male 0-4,0.0
1420,DM,1991,Male 0-4,0.0
1421,DM,1992,Male 0-4,0.0
1422,DM,1993,Male 0-4,0.0
1423,DM,1994,Male 0-4,0.0
1424,DM,1995,Male 0-4,0.0
1425,DM,1996,Male 0-4,0.0
1426,DM,1997,Male 0-4,0.0
1427,DM,1998,Male 0-4,0.0
1428,DM,2001,Male 0-4,0.0
1429,DM,2002,Male 0-4,0.0
1430,DM,2005,Male 0-4,0.0
1431,DM,2006,Male 0-4,0.0
1432,DM,2007,Male 0-4,0.0
1433,DM,2008,Male 0-4,0.0
1434,DO,1980,Male 0-4,0.0
1435,DO,1981,Male 0-4,0.0
1436,DO,1982,Male 0-4,0.0
1437,DO,1983,Male 0-4,0.0
1438,DO,1984,Male 0-4,0.0
1439,DO,1985,Male 0-4,0.0
